instance,benchmark_name,class,abs_improvement,abs_improvement,abs_improvement,time,time,time,time,solver_config
5,pace2016,beyond5000,0,0,0,15.73804,2.4183,19.6355,7.45322209034,jdrasil-b75-n1
5,pace2016,beyond5000,0,0,0,16.3311,1.5296,21.0533,8.30323438095,jdrasil-b150-n1
5,pace2016,beyond5000,0,0,0,16.34868,2.0496,20.3043,8.00202586018,jdrasil-b125-n1
5,pace2016,beyond5000,0,0,0,16.3698,1.6609,20.6845,8.23303865289,jdrasil-b75t1800-n1
5,pace2016,beyond5000,0,0,0,51.48804,1.4003,64.2147,28.0001542129,tcs-b50-n1
5,pace2016,beyond5000,0,0,0,51.63536,1.409,64.5045,28.0781258834,jdrasil-b25-n1
5,pace2016,beyond5000,0,0,0,51.68122,1.4518,64.8635,28.0821984356,jdrasil-b50-n1
5,pace2016,beyond5000,0,0,0,51.68964,1.7272,64.6331,27.9317725274,tcs-b100-n1
5,pace2016,beyond5000,0,0,0,,,,,htd-b175-n1
5,pace2016,beyond5000,0,0,0,,,,,jdrasil-b75t90r40-n1
2,transit,.,0,0,0,0.52735,0.5237,0.531,0.00516187950266,jdrasil-b75-n1
2,transit,.,0,0,0,0.5479,0.5464,0.5494,0.00212132034356,tcs-b75-n1
2,transit,.,0,0,0,0.62045,0.6141,0.6268,0.00898025612107,jdrasil-b50-n1
2,transit,.,0,0,0,0.62245,0.6003,0.6446,0.0313248304066,tcs-b50-n1
2,transit,.,0,0,0,0.62795,0.5746,0.6813,0.0754482935526,jdrasil-b150-n1
2,transit,.,0,0,0,0.641,0.6352,0.6468,0.00820243866176,htd-b100-n1
2,transit,.,0,0,0,0.6452,0.6215,0.6689,0.0335168614282,jdrasil-b125-n1
2,transit,.,0,0,0,0.65875,0.64,0.6775,0.0265165042945,tcs-b125-n1
2,transit,.,0,0,0,0.66075,0.6371,0.6844,0.0334461507501,htd-b150-n1
2,transit,.,0,0,0,0.665,0.6046,0.7254,0.0854184991673,jdrasil-b100-n1
2,transit,.,0,0,0,0.67255,0.6565,0.6886,0.0226981276761,jdrasil-b25-n1
2,transit,.,0,0,0,0.7184,0.7128,0.724,0.00791959594929,tcs-b100-n1
2,transit,.,0,0,0,0.7482,0.6376,0.8588,0.156412019998,jdrasil-b75t1800-n1
2,transit,.,0,0,0,0.782,0.6873,0.8767,0.133926024357,tcs-b150-n1
2,transit,.,0,0,0,,,,,htd-b175-n1
2,transit,.,0,0,0,,,,,jdrasil-b75t90r40-n1
88,transit,atmost1000,65,142,9,277.095619318,7.6791,7200.14,1096.04244473,jdrasil-b75t1800-n1
88,transit,atmost1000,65,141,8,293.290159091,8.9539,7200.21,1139.14157273,jdrasil-b100-n1
88,transit,atmost1000,59,129,9,846.062775,7.3404,7200.13,2114.3722575,jdrasil-b125-n1
88,transit,atmost1000,55,125,8,1276.64072386,4.7571,7200.11,2421.33347153,tcs-b100-n1
88,transit,atmost1000,60,123,7,34.4196318182,8.7121,164.714,30.4337565123,jdrasil-b75-n1
88,transit,atmost1000,60,121,7,35.8451227273,4.9252,616.465,91.308990781,tcs-b75-n1
88,transit,atmost1000,53,107,9,1305.90549659,7.6133,7200.44,2607.94394236,jdrasil-b150-n1
88,transit,atmost1000,41,69,5,2608.59153295,4.824,7200.12,3296.15277568,tcs-b125-n1
88,transit,atmost1000,39,58,4,16.1675443182,8.7933,37.9141,6.06853735607,jdrasil-b50-n1
88,transit,atmost1000,41,55,4,11.3588477273,5.4345,31.0004,4.97715256078,tcs-b50-n1
88,transit,atmost1000,36,53,5,2909.95751364,5.3056,7200.11,3426.1850318,tcs-b150-n1
88,transit,atmost1000,21,30,2,4.80455,2.6393,8.4375,1.3969342626,htd-b100-n1
88,transit,atmost1000,16,23,2,4.62497727273,1.9706,8.6892,1.39311022047,htd-b150-n1
88,transit,atmost1000,3,3,1,9.53429204545,6.7777,16.8475,2.02282887363,jdrasil-b25-n1
88,transit,atmost1000,0,0,0,,,,,htd-b175-n1
88,transit,atmost1000,0,0,0,,,,,jdrasil-b75t90r40-n1
75,transit,atmost200,6,6,1,3.22956,2.1448,4.5812,0.523184401629,tcs-b75-n1
75,transit,atmost200,6,6,1,3.28294666667,2.1523,5.1994,0.604166924834,tcs-b50-n1
75,transit,atmost200,6,6,1,3.33834133333,2.0685,5.3254,0.647244066312,tcs-b100-n1
75,transit,atmost200,6,6,1,3.413932,2.4039,4.7381,0.565855984247,tcs-b125-n1
75,transit,atmost200,6,6,1,3.61643466667,2.2625,4.8663,0.593146596549,tcs-b150-n1
75,transit,atmost200,5,5,1,103.272024,4.6118,7200.1,830.546595038,jdrasil-b100-n1
75,transit,atmost200,5,5,1,103.415096,4.6539,7200.13,830.533947097,jdrasil-b75-n1
75,transit,atmost200,5,5,1,103.643618667,4.0906,7200.12,830.507120122,jdrasil-b150-n1
75,transit,atmost200,5,5,1,103.921753333,5.3748,7200.12,830.474203141,jdrasil-b75t1800-n1
75,transit,atmost200,5,5,1,104.425250667,4.2141,7200.14,830.417861268,jdrasil-b125-n1
75,transit,atmost200,5,5,1,150.689678667,5.0397,7200.1,923.664665406,jdrasil-b50-n1
75,transit,atmost200,3,3,1,101.758572,3.8432,7200.1,830.722632426,jdrasil-b25-n1
75,transit,atmost200,0,0,0,1.74082133333,1.1531,2.6941,0.202913816943,htd-b100-n1
75,transit,atmost200,0,0,0,1.78292533333,1.4105,2.5743,0.239719773392,htd-b150-n1
75,transit,atmost200,0,0,0,,,,,htd-b175-n1
75,transit,atmost200,0,0,0,,,,,jdrasil-b75t90r40-n1
47,transit,atmost2000,29,92,7,2458.17399362,18.2398,7200.2,3084.46016972,jdrasil-b125-n1
47,transit,atmost2000,34,91,6,437.879748936,16.148,7200.13,1165.94641386,jdrasil-b75t1800-n1
47,transit,atmost2000,31,87,6,635.992757447,18.2611,7200.13,1761.9711877,jdrasil-b100-n1
47,transit,atmost2000,30,85,7,30.1839404255,10.7523,166.778,25.6790652821,tcs-b75-n1
47,transit,atmost2000,32,83,9,1238.64933191,10.8283,7200.11,2386.38491469,tcs-b100-n1
47,transit,atmost2000,30,66,6,42.6426978723,16.2262,304.624,43.2810256646,jdrasil-b75-n1
47,transit,atmost2000,20,66,7,3531.65148936,17.533,7200.36,3496.64669011,jdrasil-b150-n1
47,transit,atmost2000,21,49,6,3621.17224468,10.5566,7200.12,3342.70045816,tcs-b125-n1
47,transit,atmost2000,18,31,4,23.9789617021,11.6376,50.8131,9.24982258633,jdrasil-b50-n1
47,transit,atmost2000,11,21,4,8.27820212766,3.4755,13.6632,2.7172129346,htd-b100-n1
47,transit,atmost2000,17,21,2,17.7282553191,8.6653,38.1733,6.89626507513,tcs-b50-n1
47,transit,atmost2000,12,18,3,8.11909574468,3.4628,13.6499,2.47325863624,htd-b150-n1
47,transit,atmost2000,9,14,3,5327.19059574,11.4223,7200.12,3102.82849178,tcs-b150-n1
47,transit,atmost2000,0,0,0,14.6306425532,9.3371,22.9255,3.51110344211,jdrasil-b25-n1
47,transit,atmost2000,0,0,0,,,,,htd-b175-n1
47,transit,atmost2000,0,0,0,,,,,jdrasil-b75t90r40-n1
77,transit,atmost500,35,39,3,57.7832844156,1.6247,1810.58,226.38994836,jdrasil-b100-n1
77,transit,atmost500,36,38,3,12.0903220779,1.0442,200.236,27.7342391413,tcs-b75-n1
77,transit,atmost500,34,38,3,34.6797441558,1.5844,663.946,101.883788093,jdrasil-b75t1800-n1
77,transit,atmost500,35,37,3,12.5455701299,0.9306,47.9601,7.3019522899,jdrasil-b75-n1
77,transit,atmost500,33,33,1,5.10618961039,1.019,10.3478,1.54406916718,tcs-b50-n1
77,transit,atmost500,33,33,1,380.255838961,1.132,7200.11,1530.93037912,tcs-b100-n1
77,transit,atmost500,32,32,1,9.92815454545,1.041,20.5736,2.89878458689,jdrasil-b50-n1
77,transit,atmost500,31,31,1,388.493838961,0.9073,7200.13,1605.0545672,jdrasil-b150-n1
77,transit,atmost500,31,31,1,435.535249351,0.903,7200.13,1645.72269759,jdrasil-b125-n1
77,transit,atmost500,31,31,1,547.761449351,0.9599,7200.11,1880.66880707,tcs-b125-n1
77,transit,atmost500,31,31,1,548.958635065,1.1387,7200.1,1883.72838709,tcs-b150-n1
77,transit,atmost500,10,10,1,31.5756116883,1.1116,1806.3,204.918210856,jdrasil-b25-n1
77,transit,atmost500,8,9,2,2.41479220779,0.8633,3.7239,0.608754981557,htd-b100-n1
77,transit,atmost500,6,6,1,2.40573506494,0.8902,3.6367,0.577055599293,htd-b150-n1
77,transit,atmost500,0,0,0,,,,,htd-b175-n1
77,transit,atmost500,0,0,0,,,,,jdrasil-b75t90r40-n1
26,transit,atmost5000,12,36,9,188.170619231,15.8517,1076.17,292.955347116,jdrasil-b125-n1
26,transit,atmost5000,12,31,9,324.564153846,22.2088,6315.92,1225.2094018,tcs-b100-n1
26,transit,atmost5000,11,27,5,805.719257692,15.8925,7200.15,1953.04148761,jdrasil-b150-n1
26,transit,atmost5000,12,23,4,89.2476307692,15.696,787.169,160.483204372,jdrasil-b100-n1
26,transit,atmost5000,12,23,4,90.2349346154,15.8079,820.754,165.220407703,jdrasil-b75t1800-n1
26,transit,atmost5000,10,20,4,34.81085,15.7959,104.163,23.851636377,jdrasil-b75-n1
26,transit,atmost5000,8,18,4,1445.13057692,15.7358,7200.13,2819.73673337,tcs-b125-n1
26,transit,atmost5000,7,18,5,1842.34911538,15.6846,7200.13,3060.46880948,tcs-b150-n1
26,transit,atmost5000,10,16,3,25.4545769231,15.6812,84.0694,17.2264346231,tcs-b75-n1
26,transit,atmost5000,7,9,3,48.5576846154,24.143,94.0724,17.2912852868,jdrasil-b50-n1
26,transit,atmost5000,5,9,3,55.5085961538,16.3497,378.0,68.5983966038,tcs-b50-n1
26,transit,atmost5000,5,8,3,16.3036653846,11.9157,29.363,3.85797357149,htd-b100-n1
26,transit,atmost5000,5,8,4,16.6848346154,8.9992,42.243,6.64104678869,htd-b150-n1
26,transit,atmost5000,0,0,0,40.9817961538,16.8149,86.1266,21.7362090106,jdrasil-b25-n1
26,transit,atmost5000,0,0,0,,,,,htd-b175-n1
26,transit,atmost5000,0,0,0,,,,,jdrasil-b75t90r40-n1
2,twlib,.,0,0,0,0.53935,0.5292,0.5495,0.0143542676581,tcs-b75-n1
2,twlib,.,0,0,0,0.5441,0.5379,0.5503,0.00876812408671,tcs-b50-n1
2,twlib,.,0,0,0,0.61695,0.5806,0.6533,0.0514066629923,jdrasil-b125-n1
2,twlib,.,0,0,0,0.63785,0.6165,0.6592,0.0301934595567,htd-b150-n1
2,twlib,.,0,0,0,0.64095,0.5699,0.712,0.100479873607,tcs-b100-n1
2,twlib,.,0,0,0,0.65865,0.582,0.7353,0.108399469556,jdrasil-b25-n1
2,twlib,.,0,0,0,0.701,0.6854,0.7166,0.022061731573,tcs-b125-n1
2,twlib,.,0,0,0,0.70695,0.7021,0.7118,0.00685893577751,htd-b100-n1
2,twlib,.,0,0,0,0.7147,0.6634,0.766,0.0725491557497,jdrasil-b75t1800-n1
2,twlib,.,0,0,0,0.7242,0.6805,0.7679,0.0618011326757,tcs-b150-n1
2,twlib,.,0,0,0,0.7327,0.7007,0.7647,0.0452548339959,jdrasil-b75-n1
2,twlib,.,0,0,0,0.75805,0.5348,0.9813,0.3157231778,jdrasil-b100-n1
2,twlib,.,0,0,0,0.81025,0.7961,0.8244,0.0200111219076,jdrasil-b50-n1
2,twlib,.,0,0,0,0.8123,0.7809,0.8437,0.0444063058585,jdrasil-b150-n1
2,twlib,.,0,0,0,,,,,htd-b175-n1
2,twlib,.,0,0,0,,,,,jdrasil-b75t90r40-n1
70,twlib,atmost1000,17,46,7,1297.42077714,13.0334,7200.15,2515.22498408,jdrasil-b150-n1
70,twlib,atmost1000,18,40,6,2524.73217,6.2977,7200.25,3308.53143154,tcs-b100-n1
70,twlib,atmost1000,15,39,7,895.945354286,11.8054,7200.12,2141.32155492,jdrasil-b125-n1
70,twlib,atmost1000,18,37,4,257.429197143,9.8779,7200.12,931.785545435,jdrasil-b75t1800-n1
70,twlib,atmost1000,14,37,7,4091.31498857,6.1764,7200.24,3517.81830863,tcs-b125-n1
70,twlib,atmost1000,18,36,4,320.892508571,12.617,7200.12,1150.30476943,jdrasil-b100-n1
70,twlib,atmost1000,18,33,3,44.6328571429,12.1579,388.845,47.7395119461,jdrasil-b75-n1
70,twlib,atmost1000,13,33,5,4347.54723714,6.2957,7200.22,3436.33016169,tcs-b150-n1
70,twlib,atmost1000,15,31,5,771.125398571,6.0037,7200.1,2159.42624905,tcs-b75-n1
70,twlib,atmost1000,7,10,2,15.8921785714,8.7293,52.259,8.09923453357,jdrasil-b50-n1
70,twlib,atmost1000,6,7,2,5.89762428571,2.8677,21.1509,3.12361582982,htd-b100-n1
70,twlib,atmost1000,7,7,1,5.97399571429,2.86,20.621,2.99708551132,htd-b150-n1
70,twlib,atmost1000,5,6,2,533.597267143,6.2364,7200.1,1862.70621188,tcs-b50-n1
70,twlib,atmost1000,0,0,0,12.1859242857,7.641,47.8335,6.49878625835,jdrasil-b25-n1
70,twlib,atmost1000,0,0,0,,,,,htd-b175-n1
70,twlib,atmost1000,0,0,0,,,,,jdrasil-b75t90r40-n1
161,twlib,atmost200,90,253,12,64.1086776398,2.1418,7200.1,566.84796754,tcs-b75-n1
161,twlib,atmost200,86,241,12,157.372268944,6.1546,7200.12,974.771869496,jdrasil-b75-n1
161,twlib,atmost200,82,231,11,441.9408,5.8852,7200.12,1613.3233201,jdrasil-b100-n1
161,twlib,atmost200,81,230,11,459.484952174,4.2298,7200.13,1658.78277815,jdrasil-b75t1800-n1
161,twlib,atmost200,83,226,9,417.989515528,6.6946,7200.14,1564.6975418,jdrasil-b125-n1
161,twlib,atmost200,82,222,9,431.037573913,5.0381,7200.39,1577.99186271,jdrasil-b150-n1
161,twlib,atmost200,75,215,12,807.944416149,2.6116,7200.11,2169.82275605,tcs-b100-n1
161,twlib,atmost200,70,188,9,969.700376398,2.9041,7200.1,2422.34672855,tcs-b125-n1
161,twlib,atmost200,70,188,9,970.347570186,2.9803,7200.11,2422.19758722,tcs-b150-n1
161,twlib,atmost200,44,95,8,12.4664981366,5.9192,55.4706,6.60010584002,jdrasil-b50-n1
161,twlib,atmost200,43,81,9,372.129795031,2.6625,7200.09,1567.21882889,tcs-b50-n1
161,twlib,atmost200,36,74,8,47.3961639752,1.2276,7200.0,567.229013566,htd-b150-n1
161,twlib,atmost200,35,73,8,2.64561614907,1.1078,12.8642,1.30800409575,htd-b100-n1
161,twlib,atmost200,6,7,2,8.703024375,4.1323,30.668,2.73095505981,jdrasil-b25-n1
161,twlib,atmost200,0,0,0,,,,,htd-b175-n1
161,twlib,atmost200,0,0,0,,,,,jdrasil-b75t90r40-n1
72,twlib,atmost2000,38,119,9,2191.70265833,5.5449,7200.13,3049.27156855,tcs-b125-n1
72,twlib,atmost2000,31,98,7,2363.79439861,10.3374,7200.55,3166.94667054,jdrasil-b125-n1
72,twlib,atmost2000,22,68,9,3911.22108472,10.296,7200.24,3248.40675714,jdrasil-b150-n1
72,twlib,atmost2000,29,65,5,570.618879167,5.2701,7200.11,1829.41963018,tcs-b100-n1
72,twlib,atmost2000,27,60,4,828.467463889,10.478,7200.15,2038.93827231,jdrasil-b75t1800-n1
72,twlib,atmost2000,24,55,4,998.103926389,12.5043,7200.13,2372.47363859,jdrasil-b100-n1
72,twlib,atmost2000,18,44,5,4470.7394375,6.3433,7200.3,3307.44199179,tcs-b150-n1
72,twlib,atmost2000,20,39,5,39.8373166667,10.7948,232.657,33.8248292643,jdrasil-b75-n1
72,twlib,atmost2000,15,30,5,325.109630556,5.2931,7200.12,1443.67693513,tcs-b75-n1
72,twlib,atmost2000,12,18,3,9.70171388889,4.0647,21.498,3.3848186145,htd-b150-n1
72,twlib,atmost2000,7,9,3,9.89627638889,4.5296,22.0711,3.18802105536,htd-b100-n1
72,twlib,atmost2000,3,3,1,35.615675,11.4073,1068.39,123.534610187,jdrasil-b50-n1
72,twlib,atmost2000,2,2,1,323.035169444,5.2608,7200.1,1444.12355613,tcs-b50-n1
72,twlib,atmost2000,0,0,0,18.0895361111,8.658,38.5337,5.3801221751,jdrasil-b25-n1
72,twlib,atmost2000,0,0,0,,,,,htd-b175-n1
72,twlib,atmost2000,0,0,0,,,,,jdrasil-b75t90r40-n1
157,twlib,atmost500,44,167,9,1308.91013822,6.1161,7200.4,2674.32910014,jdrasil-b150-n1
157,twlib,atmost500,47,153,9,792.762624841,5.892,7200.15,2108.05616961,jdrasil-b125-n1
157,twlib,atmost500,42,114,8,235.776398089,5.9522,7200.13,1139.86084104,jdrasil-b100-n1
157,twlib,atmost500,42,114,8,237.67366242,5.5227,7200.12,1140.19166405,jdrasil-b75t1800-n1
157,twlib,atmost500,35,96,9,1337.07265414,2.5289,7200.15,2577.75511849,tcs-b100-n1
157,twlib,atmost500,35,93,9,2073.75397261,3.0507,7200.12,3123.98660004,tcs-b125-n1
157,twlib,atmost500,31,74,9,76.8669732484,6.4665,7200.12,577.506757852,jdrasil-b75-n1
157,twlib,atmost500,31,73,9,800.284156688,2.3708,7200.1,2119.80231855,tcs-b75-n1
157,twlib,atmost500,25,71,10,2874.75901975,3.4544,7200.12,3470.35880753,tcs-b150-n1
157,twlib,atmost500,21,30,3,71.9159923567,5.7505,7200.1,573.51449572,jdrasil-b50-n1
157,twlib,atmost500,17,24,3,5.93839745223,1.3907,23.2157,4.65865978551,htd-b150-n1
157,twlib,atmost500,18,24,3,450.926602548,2.8845,7200.09,1428.41932953,tcs-b50-n1
157,twlib,atmost500,12,17,2,6.18471783439,2.0334,23.1135,4.58358935772,htd-b100-n1
157,twlib,atmost500,3,3,1,23.0006528662,5.1982,153.777,31.5062185753,jdrasil-b25-n1
157,twlib,atmost500,0,0,0,,,,,htd-b175-n1
157,twlib,atmost500,0,0,0,,,,,jdrasil-b75t90r40-n1
26,twlib,atmost5000,9,33,10,520.159292308,16.1222,7200.15,1524.87840807,jdrasil-b125-n1
26,twlib,atmost5000,7,20,6,737.9163,10.1998,7200.1,2027.74554217,tcs-b100-n1
26,twlib,atmost5000,6,19,7,2955.14897308,11.1846,7200.13,3340.74617223,tcs-b125-n1
26,twlib,atmost5000,7,13,3,1981.81613846,15.8366,7200.14,3047.20899973,jdrasil-b150-n1
26,twlib,atmost5000,6,8,2,56.5650692308,17.0363,175.707,44.6123331788,jdrasil-b100-n1
26,twlib,atmost5000,6,8,2,62.72385,14.8429,238.776,56.2830792039,jdrasil-b75t1800-n1
26,twlib,atmost5000,5,6,2,3377.40065385,11.2841,7200.15,3610.9541215,tcs-b150-n1
26,twlib,atmost5000,1,2,2,28.0063576923,15.8162,49.4376,9.0374693554,jdrasil-b75-n1
26,twlib,atmost5000,1,1,1,16.1760692308,9.7673,32.4056,5.5485560657,htd-b150-n1
26,twlib,atmost5000,1,1,1,308.662446154,10.6187,7200.1,1405.83646945,tcs-b75-n1
26,twlib,atmost5000,0,0,0,16.1946576923,9.9083,32.9516,5.73988656872,htd-b100-n1
26,twlib,atmost5000,0,0,0,26.00235,13.6376,61.0088,10.718598912,jdrasil-b25-n1
26,twlib,atmost5000,0,0,0,26.1478884615,15.138,61.0732,9.90874760871,jdrasil-b50-n1
26,twlib,atmost5000,0,0,0,310.148969231,10.5939,7200.1,1405.56507079,tcs-b50-n1
26,twlib,atmost5000,0,0,0,,,,,htd-b175-n1
26,twlib,atmost5000,0,0,0,,,,,jdrasil-b75t90r40-n1
9,twlib,beyond5000,0,0,0,16.8850555556,15.8934,19.0736,0.970702132622,htd-b100-n1
9,twlib,beyond5000,0,0,0,16.9486222222,15.9558,19.3153,1.02961226291,htd-b150-n1
9,twlib,beyond5000,0,0,0,17.0241111111,15.9731,19.0803,0.955758382705,tcs-b75-n1
9,twlib,beyond5000,0,0,0,17.0806,16.154,19.3404,1.00005455976,tcs-b125-n1
9,twlib,beyond5000,0,0,0,17.0968,16.1436,19.5388,1.05895633409,jdrasil-b75-n1
9,twlib,beyond5000,0,0,0,17.1585444444,15.9491,19.9264,1.25880672078,jdrasil-b100-n1
9,twlib,beyond5000,0,0,0,17.1824111111,16.1884,19.4619,1.02346916471,tcs-b150-n1
9,twlib,beyond5000,0,0,0,17.2801555556,16.0526,19.7402,1.24379510985,jdrasil-b125-n1
9,twlib,beyond5000,0,0,0,17.3156111111,16.1248,19.5438,0.973533608106,jdrasil-b150-n1
9,twlib,beyond5000,0,0,0,17.4603777778,16.3104,19.6207,0.971816077992,jdrasil-b75t1800-n1
9,twlib,beyond5000,0,0,0,61.6375111111,56.6411,64.5931,2.14718423024,jdrasil-b50-n1
9,twlib,beyond5000,0,0,0,61.8373444444,54.5456,65.1156,3.02183234814,jdrasil-b25-n1
9,twlib,beyond5000,0,0,0,65.2069,60.9008,73.3146,4.71881854096,tcs-b100-n1
9,twlib,beyond5000,0,0,0,65.7328,60.9121,74.5465,5.51564547855,tcs-b50-n1
9,twlib,beyond5000,0,0,0,,,,,htd-b175-n1
9,twlib,beyond5000,0,0,0,,,,,jdrasil-b75t90r40-n1
